link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73412872/,Oakford Estates Ltd,"£4,767 pcm",3,Regent's Park,340,514,-174
https://www.zoopla.co.uk/to-rent/details/73398048/,Oakford Estates Ltd,"£3,142 pcm",2,Regent's Park,224,354,-130
https://www.onthemarket.com/details/12979382/,"Hampden Gurney Street, London, W1H","5,500 pcm (£1,269 pw)",3,Marble Arch,393,632,-239
https://www.onthemarket.com/details/19775973/,"Blythe Road, London W14","1,950 pcm (£450 pw)",2,Kensington Olympia,139,237,-98
https://www.onthemarket.com/details/19781775/,"Lisgar Terrace, London W14","2,450 pcm (£565 pw)",2,Kensington Olympia,175,237,-62
https://www.onthemarket.com/details/19790873/,Little Britain London EC1A,"3,300 pcm (£762 pw)",2,Farringdon,236,311,-75
https://www.onthemarket.com/details/17338167/,"Garrett Street, London, EC1Y","3,450 pcm (£796 pw)",2,Old Street,246,235,11
https://www.zoopla.co.uk/to-rent/details/73411527/,York Estates,"£6,496 pcm",3,Baker Street,464,474,-10
https://www.rightmove.co.uk/properties/90048882#/?channel=RES_LET,"Goldwyn Knight, London","£4,225 pcm
£975 pw",2,Baker Street,302,349,-47
https://www.rightmove.co.uk/properties/90074751#/?channel=RES_LET,"CARTER & REEVES LIMITED, London","£4,600 pcm
£1,062 pw",4,King's Cross St Pancras,329,436,-107
https://www.rightmove.co.uk/properties/90048891#/?channel=RES_LET,"Goldwyn Knight, London","£4,766 pcm
£1,100 pw",2,Gloucester Road,340,353,-13
https://www.onthemarket.com/details/15644700/,"Olive Court, Liverpool Road, Angel","3,700 pcm (£854 pw)",3,Angel,264,329,-65
